ApplicationID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,result
App45,0.999957705,0.999956542,0.999998267,0.999881093,0.999918543,0.999958583,0.999917571,0.999956081,0.999957429,0.999957673,0.999919399,0.999954948,0.999919962,0.999996012,0.999918102,0.999937937,0.999918954,0.999958007,0.999998782,0.999955658,0.999956913,0.999959564,0.999918965,0.999881984,0.999956614,0.999880927,0.999917582,0.999958623,0.999958066,0.999880881,0.999879574,0.999844156,0.999880877,0.999920964,0.999955185,0.999917896,0.999918073,0.99988158,0.999958086,0.999919535,0.999878989,0.999920647,0.999958014,0.999880657,0.999958807,0.999920039,0.999881013,0.999919198,0.99991885,0.999995486,0.9999156,0.999917991,0.999918345,0.999919348,0.999956947,0.999920155,0.999955159,0.999997036,0.999919811,0.999881112,0.999841069,0.999767789,0.999919409,0.999954504,0.999880975,0.99995667,0.999955966,0.999881397,0.999958834,0.999917489,0.999958658,0.999920132,0.999921109,0.999921018,0.999917169,0.999921946,0.999956678,0.999994857,0.999919656,0.999957133,0.999957687,0.999955798,0.999994761,0.999959116,0.999993124,0.999951837,0.999994991,0.999918116,0.999957011,0.999879931,0.999959353,0.999997316,0.999957775,0.999918776,0.999958698,0.99995822,0.999880667,0.999918936,0.99987909,0.999919085,0.999931492
App46,0.999799764,0.999836753,0.999840111,0.999800409,0.999912685,0.999765303,0.999840448,0.999764424,0.999837076,0.999801464,0.999836971,0.999724186,0.999802624,0.999876707,0.999914954,0.999840095,0.999798074,0.99987576,0.999917414,0.999837152,0.999876403,0.999802362,0.999878834,0.999763548,0.999801596,0.999798496,0.999764517,0.999765134,0.999839168,0.999764407,0.999722836,0.999839779,0.99976235,0.999801552,0.999761987,0.99987672,0.999799681,0.999839306,0.999839291,0.999877107,0.999837693,0.999802117,0.999917164,0.999761818,0.999915614,0.999838658,0.999797805,0.999800309,0.999761782,0.999952684,0.999761422,0.999951409,0.999839298,0.999800666,0.999760825,0.99972534,0.99987567,0.999841506,0.999763066,0.999797349,0.999800051,0.999876847,0.99980176,0.999839766,0.999838311,0.999800653,0.999764871,0.999763782,0.999801981,0.999762521,0.999876771,0.99983659,0.999879908,0.999765142,0.99976238,0.999876532,0.999798865,0.999800049,0.999877662,0.999798791,0.99980144,0.999838924,0.999802021,0.999914799,0.999909786,0.999952415,0.999799449,0.999762986,0.999913958,0.999803196,0.999876731,0.999802397,0.999799873,0.999839418,0.999723691,0.999877923,0.999877227,0.999726739,0.999758672,0.999839712,0.999822442
App47,0.999995848,0.999993336,0.999921453,0.999919929,0.9999192,0.999958408,0.999958089,0.999920461,0.999957902,0.99992043,0.999921149,0.999919942,0.999957937,0.999920309,0.999955947,0.999919554,0.999956116,0.999921098,0.999960276,0.999997382,0.999994597,0.999883792,0.999920284,0.999882541,0.999920061,0.999918439,0.999957135,0.999957747,0.999958039,0.999918196,0.999881413,0.999918368,0.99991993,0.999882672,0.999919149,0.999958591,0.999919826,0.999921526,0.999958665,0.999958231,0.999882128,0.999882884,0.999958784,0.999956929,0.999958582,0.999919385,0.999957923,0.999996054,0.999918665,0.999997076,0.999993927,0.999957987,0.999995689,0.999883063,0.999919666,0.999920974,0.999919149,0.999920465,0.999920313,0.999921153,0.999920881,0.999843987,0.999957401,0.999919074,0.999957308,0.99995618,0.999958212,0.999960296,0.999920009,0.999919378,0.999958605,0.999882737,0.999958722,0.999920391,0.999844902,0.999958398,0.999956143,0.999995561,0.9999596,0.999955728,0.999919174,0.999919082,0.999996542,0.999960118,0.999956229,0.999994826,0.999998275,0.999920396,0.999958505,0.99988223,0.999960591,0.999958351,0.999920272,0.999955328,0.999920587,0.99992011,0.999882698,0.999882554,0.999956834,0.999957728,0.999937487
App48,0.999919934,0.999914628,0.999919024,0.999917879,0.999917821,0.999880731,0.99991828,0.999843395,0.999880889,0.999844839,0.999918556,0.999918044,0.999918518,0.999993994,0.999954388,0.999917417,0.999879242,0.999881033,0.999957857,0.99995666,0.999918839,0.999844499,0.999880152,0.999841832,0.999881605,0.999917256,0.99988018,0.999879955,0.999880575,0.999995115,0.999955164,0.999917404,0.999881169,0.999881142,0.999878521,0.999956599,0.999880699,0.999841252,0.999804007,0.999957876,0.99988003,0.999919809,0.999919603,0.999841357,0.999916644,0.999842757,0.999841994,0.999919275,0.999880908,0.999995151,0.999955632,0.999957678,0.99991975,0.999878705,0.999918724,0.999879218,0.999953587,0.999921253,0.999880887,0.999916681,0.999952136,0.999917271,0.999881745,0.999994472,0.999880213,0.999880893,0.999843085,0.999844731,0.999803358,0.99991833,0.999956914,0.999804487,0.999881934,0.999843679,0.999803896,0.999919273,0.999878434,0.999956666,0.999918287,0.999992072,0.999880837,0.999917773,0.999879882,0.999918972,0.999876759,0.999877801,0.999919186,0.999765568,0.999918498,0.999880073,0.999920507,0.999995177,0.999958205,0.999955099,0.999919307,0.999915789,0.999881478,0.999805067,0.999919036,0.999917549,0.999901611
App49,0.999835537,0.99984035,0.999839393,0.99976353,0.999763583,0.999909455,0.999876351,0.999801466,0.999802083,0.999763347,0.999839276,0.999763081,0.999874641,0.99991547,0.99987507,0.999760017,0.99987689,0.999800729,0.999841441,0.999837738,0.99983785,0.999803693,0.999875931,0.999874655,0.999764213,0.999799608,0.999802394,0.999725909,0.999878643,0.999877315,0.999874209,0.999802568,0.999842082,0.999727324,0.9997646,0.999915471,0.999800653,0.99991662,0.999877205,0.999836384,0.999799189,0.999798855,0.999803312,0.999915411,0.9998015,0.999913661,0.999839177,0.999838471,0.999802037,0.999801133,0.999916107,0.999727366,0.99980222,0.999876225,0.999804411,0.999911384,0.999836758,0.999800596,0.999915521,0.999838702,0.999877639,0.999836876,0.999796249,0.999839339,0.99979886,0.999951734,0.99968629,0.999803057,0.999915163,0.999761454,0.999874098,0.999838279,0.999839041,0.999764641,0.999724827,0.999915894,0.999802153,0.99984086,0.99983772,0.999880325,0.999873776,0.999763311,0.999878644,0.99980032,0.999761885,0.999839899,0.999797461,0.999839609,0.999687008,0.999801463,0.999687556,0.999914288,0.999836949,0.999801067,0.999760228,0.999801379,0.99987497,0.99972496,0.999763584,0.999874511,0.999825862
App50,0.999958695,0.999959499,0.999922021,0.999922125,0.99992054,0.999994146,0.999958393,0.999959346,0.999958745,0.999882403,0.999997531,0.999958996,0.999996126,0.999994991,0.999997068,0.999996308,0.999959017,0.999958101,0.999961286,0.999998098,0.999921328,0.999958574,0.999920436,0.999958666,0.999997138,0.999881272,0.999959251,0.999959692,0.999996663,0.999996271,0.999993753,0.999997136,0.999960885,0.999921358,0.99995847,0.999921871,0.999921652,0.999921059,0.999958955,0.999920359,0.999959279,0.999920623,0.999959338,0.999959126,0.99999631,0.999957149,0.99988199,0.999920774,0.999959489,0.999958672,0.999959361,0.999959246,0.999921703,0.99995901,0.999922764,0.99997919,0.999998595,0.999996552,0.999959325,0.999958624,0.999956652,0.999997022,0.999920867,0.999957445,0.999920047,0.999997636,0.999883184,0.999922638,0.999959034,0.99995893,0.999958992,0.999957648,0.999959176,0.999922223,0.999920621,0.999996801,0.999958047,0.999920138,0.999921326,0.999921287,0.999958609,0.999920968,0.999957816,0.999996451,0.99992009,0.999920887,0.999958483,0.999959676,0.999920753,0.999958869,0.999998153,0.999998214,0.999958779,0.99995875,0.999918855,0.999958932,0.999882424,0.999882374,0.999920943,0.999959383,0.999951845
App51,0.999879299,0.999918225,0.999918513,0.999842429,0.999842593,0.999951481,0.999955119,0.999920134,0.999879778,0.999842677,0.999918206,0.999804742,0.999915961,0.999993861,0.999916559,0.99987883,0.999881383,0.999919144,0.999920125,0.999881438,0.999881376,0.999919596,0.999955728,0.999879891,0.999955119,0.999842947,0.999883089,0.999879213,0.999920428,0.999994293,0.999918598,0.999881408,0.999921217,0.999918803,0.99987979,0.999920119,0.999843239,0.999881487,0.999879285,0.999915732,0.999880483,0.999803435,0.999920386,0.999955934,0.999843201,0.99995757,0.999803846,0.99984329,0.999919925,0.999919929,0.999882844,0.999918601,0.999880991,0.999995173,0.999844595,0.999957171,0.999918221,0.99995913,0.999918056,0.999917004,0.999957088,0.999958023,0.999915102,0.999919802,0.999917819,0.999954384,0.999767272,0.999881921,0.999917722,0.999880721,0.999955816,0.999879662,0.9998795,0.999806656,0.999804107,0.999993945,0.99991921,0.999879726,0.999880001,0.999881457,0.999916134,0.999913904,0.999919583,0.999842113,0.999879761,0.999918697,0.9998799,0.999842042,0.999880599,0.999918996,0.999920672,0.999954838,0.999879147,0.999918148,0.999840822,0.999917545,0.999880413,0.999805404,0.999880716,0.999917191,0.999898682
App52,0.999838958,0.999841936,0.999803689,0.999841176,0.999765178,0.999876825,0.999916784,0.999918253,0.999881607,0.999803139,0.999879038,0.999840671,0.999953115,0.999956281,0.999877688,0.999840431,0.999881047,0.999879176,0.99987868,0.999917415,0.99991952,0.999802789,0.999915431,0.999880478,0.999842715,0.999878328,0.999842574,0.999802575,0.999843509,0.999840408,0.999879601,0.999956041,0.999919238,0.999841779,0.999841003,0.999843611,0.999842213,0.999843482,0.999841843,0.999876408,0.999841238,0.999840911,0.999881197,0.999993576,0.999880237,0.999840126,0.999813574,0.999841259,0.999879784,0.999802586,0.999842594,0.999841992,0.999840458,0.999955268,0.99980553,0.999876799,0.999916354,0.999842728,0.99991655,0.999879124,0.999954874,0.999955555,0.999875286,0.999917697,0.999953661,0.999880077,0.999803801,0.999880033,0.999920692,0.999838706,0.999916477,0.999915845,0.999917819,0.999841677,0.999878563,0.999916278,0.999880099,0.999880269,0.999842384,0.999917695,0.999875873,0.999841122,0.999842763,0.999841032,0.999840428,0.999838085,0.999837408,0.999917108,0.999879523,0.999841214,0.999766984,0.999916048,0.999916657,0.999916525,0.999802155,0.999952295,0.999879358,0.999800816,0.999881275,0.999917064,0.999871677
App53,0.999874866,0.999914872,0.999727676,0.999762633,0.999837588,0.999951583,0.999915468,0.999876125,0.999761834,0.999761182,0.999833887,0.999839917,0.999914603,0.999913469,0.999800481,0.999836416,0.999877254,0.999840257,0.999800557,0.999838072,0.999762317,0.99984113,0.999839237,0.999726614,0.99983948,0.99976142,0.999876938,0.9997647,0.999764431,0.999876367,0.999837298,0.999799785,0.999839091,0.999798109,0.999838186,0.999763817,0.999801859,0.999801908,0.999801523,0.999911292,0.999800686,0.999876028,0.99979959,0.999839535,0.999802234,0.999838216,0.999838947,0.999876153,0.999876634,0.999761714,0.999727045,0.999876096,0.999799396,0.999915747,0.999801771,0.99983549,0.999877439,0.999840323,0.999802175,0.999836498,0.999802241,0.999877137,0.999873077,0.999801635,0.999876102,0.999988043,0.999802908,0.999877913,0.999954988,0.999801442,0.999915294,0.999836214,0.999762414,0.999838823,0.999800675,0.999873365,0.999876843,0.999879281,0.999837113,0.99991185,0.999799563,0.999688588,0.999800768,0.999838931,0.999912933,0.999798833,0.999877267,0.999912958,0.9998007,0.999949367,0.99983948,0.999877507,0.999800461,0.999952686,0.999763996,0.999915087,0.999762898,0.999761474,0.999840424,0.999835245,0.999836625
App54,0.999883126,0.999959339,0.999882769,0.999920632,0.999919242,0.999921895,0.999920708,0.999919837,0.999958883,0.99988321,0.999996159,0.999958877,0.999957924,0.999959017,0.999996374,0.999995596,0.999920648,0.999919689,0.999959795,0.999918742,0.999881507,0.999919201,0.999920393,0.999920196,0.999956741,0.999919809,0.999883409,0.999920678,0.999921276,0.999993042,0.999955588,0.999919517,0.999996372,0.999882999,0.999881282,0.999921433,0.999959749,0.999959062,0.999920893,0.999993393,0.999957282,0.99991803,0.999996331,0.999920386,0.999958444,0.99988233,0.999918833,0.99992077,0.99988242,0.999957205,0.999959774,0.999920681,0.999843942,0.99995832,0.999883785,0.999957344,0.999959756,0.999960102,0.999882804,0.999957961,0.999958364,0.999955711,0.999882579,0.999919417,0.999918404,0.999996841,0.99980567,0.999883956,0.999957744,0.99992032,0.999918125,0.999881193,0.999920456,0.9999213,0.999881124,0.999994674,0.999918127,0.999956483,0.999882698,0.999920525,0.999881584,0.999919182,0.99991958,0.999957875,0.999996079,0.999959735,0.9998821,0.999958527,0.999920375,0.999919441,0.999921778,0.999956692,0.999921025,0.999958063,0.99988089,0.999995529,0.999956873,0.999919099,0.999920302,0.99995825,0.999930722
App55,0.999956231,0.999916479,0.999842024,0.999919657,0.999881161,0.999957009,0.999919167,0.999880905,0.99991856,0.999842086,0.999912201,0.999918366,0.999956336,0.999879221,0.999917747,0.999918224,0.999918054,0.999918798,0.999955657,0.99991928,0.999841453,0.999842029,0.999880634,0.9998823,0.999918417,0.999918654,0.999854172,0.999844737,0.999917624,0.999955356,0.999954172,0.999954845,0.999918619,0.999919449,0.999880469,0.999804356,0.999919623,0.999881407,0.999841631,0.999989553,0.999879835,0.999881447,0.999918897,0.999920124,0.999920214,0.999880468,0.999804476,0.999956242,0.99991624,0.999919997,0.999880284,0.999957351,0.999882041,0.999994911,0.999882743,0.99995507,0.999995493,0.999919258,0.999881596,0.999880075,0.999918667,0.999958629,0.999838155,0.999918392,0.999840612,0.999957586,0.999803025,0.999958395,0.999995882,0.99987773,0.999918575,0.999878224,0.99991782,0.99992036,0.999880616,0.999994723,0.999918369,0.999918015,0.999879778,0.99995739,0.999844209,0.999879965,0.999878379,0.999879835,0.999879918,0.999880261,0.99991765,0.999918179,0.999880832,0.99991716,0.999921099,0.999954704,0.999954685,0.999994647,0.999842511,0.999953954,0.999957437,0.999916943,0.999919514,0.999994642,0.999909309
App56,0.99995173,0.999875164,0.999841986,0.999840988,0.999803207,0.999994163,0.999954819,0.999881575,0.999879585,0.999841006,0.999913265,0.999838975,0.999993733,0.999917206,0.999956308,0.999880249,0.999880431,0.999916265,0.999880823,0.999878646,0.999842426,0.999843087,0.999880505,0.999764449,0.999880182,0.999840859,0.999917428,0.999878806,0.999802464,0.999878954,0.999878934,0.999917401,0.999956949,0.999877438,0.999953166,0.999842356,0.999882827,0.999843951,0.999918986,0.999915661,0.999879905,0.999840497,0.999803428,0.999916452,0.999919459,0.999915904,0.999803928,0.999880622,0.999879509,0.999879414,0.999918549,0.999840851,0.999879978,0.999918869,0.999877682,0.999915315,0.999918449,0.999880745,0.999842223,0.999916561,0.999881337,0.999878665,0.999876339,0.999917503,0.999803392,0.99991642,0.999804469,0.999803171,0.999881223,0.999918238,0.99999076,0.999801473,0.999839504,0.99984335,0.999879058,0.999950113,0.999916392,0.999840843,0.999879575,0.999915251,0.99987867,0.999765271,0.999878774,0.999878348,0.999877906,0.99984146,0.999879552,0.999878929,0.999841881,0.999873656,0.999958486,0.999917326,0.999840863,0.99987919,0.999879783,0.999918302,0.999840983,0.999801046,0.999803933,0.999916251,0.99987953
App57,0.999957927,0.999954895,0.99988324,0.999881122,0.999921278,0.999957261,0.999919293,0.999920969,0.999882939,0.999959269,0.999955876,0.999956852,0.999954895,0.999994962,0.999920417,0.999918709,0.999917923,0.999881033,0.999883267,0.999920968,0.999994363,0.99992146,0.999957261,0.999881231,0.999881801,0.999958265,0.999880927,0.999959658,0.99992066,0.99999324,0.999920142,0.999918201,0.999883186,0.999960049,0.999919597,0.999921213,0.999995278,0.999920314,0.999919304,0.999918715,0.999959039,0.999920239,0.999958633,0.999920479,0.999922455,0.999992963,0.999882823,0.999996573,0.999995437,0.999882647,0.999881406,0.999881679,0.999920282,0.999959012,0.999921469,0.999918452,0.999996712,0.999920237,0.999883026,0.999920478,0.999958955,0.999957473,0.999952841,0.999921798,0.999956756,0.999960004,0.999882521,0.999919176,0.999998093,0.999920289,0.999920344,0.999958412,0.99995693,0.999960153,0.999919799,0.999919177,0.999996598,0.999957847,0.999959032,0.999920728,0.999920915,0.999958108,0.999997254,0.999956996,0.99991895,0.999993767,0.99988141,0.999919376,0.999881397,0.999882101,0.999884718,0.999958934,0.999919928,0.99995836,0.999957834,0.999958638,0.999957197,0.99995895,0.999882412,0.999919939,0.999933661
App58,0.999919423,0.999955037,0.999882374,0.999880357,0.999878194,0.999804575,0.999917388,0.999957182,0.999879419,0.999841349,0.999991103,0.999918107,0.99995386,0.999957808,0.999842324,0.99991756,0.999995794,0.999919301,0.9999581,0.999918739,0.999918729,0.999916789,0.999920147,0.999919017,0.999838659,0.99995639,0.999956474,0.999955425,0.999916475,0.999918893,0.999880628,0.999916526,0.999918711,0.999994953,0.99991954,0.999920136,0.999914164,0.999917348,0.999879165,0.999995104,0.999993638,0.999919863,0.999882958,0.999880775,0.999956778,0.999951048,0.999955453,0.999994889,0.999995175,0.99988173,0.999918362,0.999957204,0.999915661,0.999993534,0.999919992,0.999955576,0.99991653,0.999882306,0.999954234,0.999844421,0.999882213,0.99995633,0.999920309,0.999840007,0.999956356,0.999992549,0.999841065,0.999920288,0.999919761,0.999840426,0.999880748,0.999804671,0.999882017,0.999881281,0.99995699,0.999881186,0.999992302,0.9998807,0.99995957,0.99991972,0.999955397,0.999918333,0.999956433,0.999920459,0.999991937,0.999956602,0.999957441,0.999956712,0.999880551,0.999800591,0.999957816,0.999920894,0.99999621,0.99984131,0.999957525,0.999841285,0.99999343,0.999919306,0.999955946,0.999919274,0.999921373
App59,0.999883182,0.999918735,0.999802698,0.999918379,0.99987888,0.99988055,0.999877585,0.999954706,0.999877868,0.999840248,0.999988542,0.999840058,0.999914961,0.999877615,0.999763888,0.999918981,0.99995606,0.999878341,0.999879675,0.999852176,0.999918373,0.999916248,0.999882133,0.999881607,0.999918177,0.999996138,0.999915812,0.999955772,0.999840565,0.999879896,0.999878692,0.999879883,0.999917384,0.999880965,0.999880126,0.999918304,0.999878438,0.999915229,0.999878599,0.999916502,0.999953541,0.999842059,0.999881069,0.99988024,0.999875847,0.999950837,0.999914885,0.999954857,0.999956558,0.99988151,0.999841979,0.999915288,0.999877491,0.999802672,0.999843735,0.999801465,0.999879916,0.999878417,0.999952515,0.999805529,0.999918679,0.999955372,0.999917791,0.999803838,0.99991769,0.999954183,0.999879049,0.999880359,0.999842302,0.999802493,0.999842669,0.999766065,0.999879218,0.999917863,0.999917463,0.99988076,0.999915307,0.999955973,0.999917527,0.999880628,0.999917548,0.999880927,0.999840535,0.999878536,0.999879083,0.999919065,0.999917345,0.99987709,0.999880701,0.999841579,0.999880596,0.999843013,0.999993844,0.999914865,0.999956386,0.99991637,0.999994167,0.999879505,0.99984179,0.999916608,0.999891572
App60,0.99984129,0.999913691,0.999764841,0.999800826,0.999840117,0.99987889,0.999798115,0.999838401,0.99979935,0.999803138,0.999950723,0.999801791,0.999837695,0.999839522,0.999799966,0.99979818,0.99984118,0.999840144,0.999955006,0.999802627,0.999956097,0.999804455,0.999917117,0.999764607,0.999916025,0.999957551,0.999878101,0.999876679,0.999878689,0.999838954,0.999877683,0.999877494,0.999879409,0.999913728,0.999802905,0.999915661,0.999763474,0.999874138,0.999799338,0.999873093,0.999913123,0.999762301,0.999725318,0.999799069,0.999878301,0.999796505,0.999876483,0.999761997,0.999764891,0.999879765,0.999802623,0.999954021,0.999802484,0.999878165,0.999881932,0.99991543,0.999914963,0.999803283,0.999879162,0.999879968,0.999840434,0.999915045,0.999877049,0.999763255,0.999874527,0.999876473,0.999761405,0.99984037,0.999841273,0.999648348,0.999879244,0.999799892,0.99987738,0.999877241,0.999881522,0.999877222,0.999916699,0.999915604,0.999955261,0.999842412,0.999875664,0.999839762,0.999839622,0.999802546,0.999916634,0.999917171,0.999954752,0.999915658,0.999760908,0.999803149,0.999803254,0.999798853,0.999879828,0.999835794,0.999914357,0.999913616,0.9999524,0.999954016,0.999877916,0.999759941,0.99985357
App61,0.999996513,0.999959984,0.999960244,0.999920793,0.999958245,0.999998637,0.999958017,0.999998833,0.999959889,0.999998662,0.999996131,0.999958207,0.99995901,0.99999613,0.999882041,0.999996806,0.999997241,0.999960382,0.99992116,0.999998502,0.999959857,0.999960633,0.999960038,0.999997539,0.99999705,0.999998624,0.999998024,0.99999893,0.999959924,0.999959251,0.999958889,0.999959746,0.99996127,0.999958154,0.999997958,0.999997947,0.999959417,0.999997504,0.999958196,0.999997399,0.999995098,0.999998145,0.999998668,0.99999884,0.999997519,0.999920907,0.999996069,0.999998503,0.999997547,0.999998289,0.999997231,0.999997667,0.999959099,0.999959791,0.999998045,0.999998459,0.999997031,0.999959816,0.999959865,0.999998078,0.999996082,0.99999694,0.999959748,0.999998113,0.99999709,0.999997235,0.999920429,0.99996008,0.999959726,0.999958316,0.999959745,0.999997606,0.99995995,0.99995738,0.999998568,0.999959754,0.999995931,0.999958348,0.999997795,0.999998422,0.999959058,0.999997974,0.999921477,0.999998013,0.999996306,0.999958862,0.999996716,0.999997615,0.999997082,0.999959769,0.999960306,0.999960595,0.999958312,0.999996316,0.999958277,0.999998222,0.999996037,0.999998718,0.999958969,0.99999571,0.99997728
App62,0.999880745,0.999879154,0.999805941,0.999804085,0.999879947,0.999918147,0.999840474,0.999803564,0.999763704,0.99995464,0.999913594,0.999839612,0.999914383,0.999878557,0.999765807,0.999917939,0.999993239,0.999918924,0.999916601,0.999917175,0.999955586,0.999916166,0.999843921,0.999917647,0.99987904,0.999957085,0.999879682,0.99995654,0.999841652,0.999955298,0.999841484,0.999842841,0.999955882,0.999917087,0.999842457,0.999879698,0.999916281,0.999873268,0.999840277,0.999957269,0.999915522,0.99980268,0.999880551,0.999843107,0.999916705,0.999835776,0.999876358,0.999841456,0.999918252,0.999882205,0.999879931,0.999839529,0.999916739,0.999912379,0.999919633,0.999955585,0.999881374,0.999842582,0.999990739,0.9998802,0.999804189,0.999915602,0.999879887,0.999803652,0.999954964,0.999916855,0.999841715,0.999804383,0.999880455,0.999878983,0.999918405,0.999842185,0.999879943,0.999879297,0.999880116,0.999880791,0.999953137,0.99995626,0.999994767,0.99976652,0.999878141,0.999842331,0.999841975,0.999842071,0.999915401,0.999918569,0.999955395,0.999994217,0.999841316,0.999841034,0.999955579,0.999882494,0.999919152,0.999878668,0.999994405,0.999916903,0.999916284,0.999880147,0.999841284,0.999918043,0.999888122
App63,0.99987679,0.999800087,0.999762766,0.999838384,0.999879078,0.999800718,0.999872967,0.999878297,0.999874737,0.999838381,0.999908322,0.999798678,0.999836056,0.999801252,0.99976093,0.999836974,0.999915005,0.999839544,0.999916032,0.999802461,0.999800984,0.999763342,0.99984039,0.999686643,0.999836537,0.99987819,0.999875882,0.999837178,0.999797971,0.999914546,0.999801718,0.999837873,0.999799212,0.999842522,0.999877156,0.999912829,0.99983649,0.999799503,0.999800438,0.999913866,0.9998358,0.999802146,0.999876096,0.999835705,0.999838985,0.999872752,0.999873566,0.999916775,0.999838067,0.99984096,0.999838661,0.999878213,0.999875982,0.999877651,0.99984171,0.999872905,0.999840243,0.999724961,0.99983854,0.99976523,0.999800607,0.999838633,0.99991365,0.999875879,0.99991458,0.999915783,0.999836013,0.999689638,0.999875941,0.999799604,0.999841796,0.999761881,0.999803547,0.999874541,0.999840735,0.999762786,0.999915089,0.999878861,0.9998409,0.999799354,0.999873313,0.999762754,0.99991603,0.999799468,0.999953803,0.999800605,0.999795684,0.999950912,0.999725954,0.999724643,0.999875781,0.999799857,0.999840534,0.999837785,0.99991215,0.999802037,0.999914818,0.999916046,0.999761359,0.999875529,0.999839946
App64,0.999919757,0.9999974,0.999922142,0.999937697,0.999920133,0.999919796,0.999958478,0.999921425,0.999996535,0.99992209,0.999993927,0.999959069,0.999918857,0.999996447,0.999919371,0.999920806,0.999918628,0.999958361,0.999959507,0.999958884,0.999920753,0.999958908,0.999960612,0.999996489,0.999997003,0.999996838,0.999959414,0.999997233,0.999921274,0.999959392,0.999958801,0.999958769,0.999997555,0.999959115,0.999997142,0.999958939,0.999996565,0.999920033,0.999881866,0.999958,0.999959271,0.999957904,0.999960574,0.999918865,0.999959415,0.999957828,0.999881139,0.999997027,0.999956369,0.99995886,0.999994763,0.999996525,0.999959587,0.999920539,0.999997901,0.999960211,0.999957789,0.999921945,0.999960071,0.999959254,0.999997586,0.999996846,0.999920147,0.999995558,0.999957189,0.999959858,0.999958465,0.999959007,0.999920585,0.999883183,0.999920546,0.999919775,0.999920087,0.999957889,0.999996589,0.999921511,0.999956003,0.999919597,0.999920473,0.999997174,0.999957943,0.999957787,0.999882348,0.999958445,0.999957691,0.999958951,0.999996196,0.999997007,0.999995916,0.999918727,0.999883267,0.999921535,0.999959427,0.999956552,0.999920709,0.999998675,0.99995686,0.999920731,0.999957248,0.999956978,0.999953009
App65,0.999837839,0.999992638,0.99991834,0.999919337,0.999918766,0.99984288,0.999880641,0.999878039,0.99995445,0.99984179,0.999991122,0.999957113,0.99991852,0.999918361,0.999843164,0.999916215,0.999918427,0.999843605,0.999841677,0.999881463,0.999957501,0.99991995,0.999881835,0.999880966,0.999881318,0.999842005,0.999955047,0.999919887,0.999920905,0.999956313,0.999957741,0.999879348,0.999995825,0.99992005,0.999879968,0.999841257,0.999955027,0.999914669,0.999877028,0.999878648,0.999915744,0.999956213,0.999957113,0.999993162,0.99991791,0.99988031,0.999914798,0.999918101,0.999993454,0.999919751,0.999767004,0.999956274,0.999955906,0.999917247,0.999921247,0.99991657,0.999881485,0.999843963,0.999880013,0.999918044,0.999915938,0.999920053,0.999919581,0.999841743,0.999726065,0.999880957,0.999841936,0.999879828,0.999956436,0.999840873,0.999917468,0.999880557,0.999879442,0.999957046,0.999882398,0.999917502,0.999953678,0.999917399,0.999956989,0.999878987,0.999955429,0.999840679,0.999880362,0.999956973,0.999957545,0.999917117,0.999879419,0.999994488,0.999880625,0.999881522,0.999920595,0.999879866,0.999957222,0.999879561,0.999881441,0.999881908,0.999877564,0.999919964,0.999838905,0.999992269,0.999905923
App66,0.99999467,0.999995201,0.999881588,0.999958144,0.999919636,0.999882421,0.999920115,0.999958808,0.99991782,0.999959196,0.999954965,0.999918498,0.999957409,0.999958939,0.99984353,0.999917532,0.999956874,0.999920635,0.999957249,0.999957202,0.999957873,0.999959183,0.999920683,0.99996043,0.9999565,0.999955356,0.999994658,0.999957379,0.99992178,0.999993681,0.999920012,0.999918476,0.999919603,0.99988064,0.99999544,0.999920974,0.999957928,0.999954137,0.999916489,0.999957473,0.999955036,0.99995719,0.999959429,0.999918382,0.999919071,0.999880752,0.999919359,0.999957211,0.999955964,0.999957971,0.999880008,0.999920165,0.999993217,0.999918204,0.999957141,0.999955147,0.999957234,0.999958505,0.999955931,0.999920334,0.999842315,0.999918584,0.999957581,0.999879372,0.999878817,0.999959271,0.999918651,0.999919231,0.999994854,0.999920535,0.999919139,0.999880034,0.999881319,0.999995147,0.999959871,0.999996135,0.999918102,0.999957475,0.999955928,0.999919882,0.999957427,0.999919983,0.999917886,0.999994553,0.999995603,0.999919954,0.999956113,0.999957491,0.999920056,0.999919765,0.999882633,0.999919607,0.9998817,0.999880828,0.999956644,0.999919625,0.999918703,0.999919319,0.99991887,0.999955787,0.999936302
